Price,終値,高値,安値,始値,出来高
Ticker,8306.T,8306.T,8306.T,8306.T,8306.T
Date,,,,,
2021-05-31,536.3261108398438,544.6304940175265,536.3261108398438,542.5544246220961,46106600
2021-06-01,540.910888671875,541.0839076751735,534.6825741390383,538.9213021289098,32356600
2021-06-02,548.1771850585938,551.2913154751387,542.2949093840201,544.9765187539351,59813700
2021-06-03,548.5231323242188,549.7342122903113,543.6789180557996,544.6304431734612,39953700
2021-06-04,550.5128173828125,553.62694784525,547.3121510309861,551.8968636332336,41078500
2021-06-07,544.1115112304688,548.696224056439,543.2464690822486,548.0042008974594,32878000
2021-06-08,548.6097412109375,548.9557263915937,543.8520093935575,545.4090747014671,39531600
2021-06-09,539.7862548828125,545.6685304341194,538.4886917701134,545.236009396553,42894100
2021-06-10,538.3157348632812,539.7863171201606,531.4819333605826,533.8175049943497,40421100
2021-06-11,528.3677368164062,535.6341120252498,525.3400892790519,533.1254686608202,80042700
2021-06-14,523.0909423828125,527.5891716384236,521.4473413554621,525.9455706110732,45644200
2021-06-15,526.6376342773438,527.2431743234476,520.0633352573103,521.6204005201623,36399800
2021-06-16,528.3677368164062,530.5303422002307,524.5615830196649,525.4266251731947,34391700
2021-06-17,534.5960693359375,545.7551346208816,533.8175102516913,542.0354109939103,51805400
2021-06-18,521.2744140625,524.5616166953306,519.6308655440711,521.62045206532,69093600
2021-06-21,507.0876770019531,510.8073473800957,503.4544897124736,508.3852401197688,72678100
2021-06-22,523.6099243164062,526.1185672944107,517.5546301744403,519.0252121685127,64003100
2021-06-23,519.8902587890625,522.8314228032324,517.7276537192245,520.7553008169976,46547100
2021-06-24,522.052978515625,524.5616220667921,520.2364109771846,520.582396185561,38360900
2021-06-25,525.859130859375,527.243177145322,523.8694917261018,525.9456139530037,32558200
2021-06-28,528.4542846679688,532.2604385508325,527.3296876045472,530.530354204626,26678400
2021-06-29,520.4093017578125,523.0909639234995,519.1982745070326,521.7068648966348,54562300
2021-06-30,519.11181640625,524.042567632228,519.11181640625,523.5235634181197,37819000
2021-07-01,518.9388427734375,522.5719778161749,517.6412794587494,522.22599261105,33209100
2021-07-02,525.1671142578125,525.7726543755782,519.284837680919,520.7554200246393,32681300
2021-07-05,519.8038330078125,521.6204003475418,518.4197339317501,520.5823392399903,30517900
2021-07-06,522.3125,524.5616415288347,519.3713880287393,521.1014725287711,23693200
2021-07-07,511.9320068359375,514.5271336561244,511.23998357681904,514.0946125194265,56445100
2021-07-08,507.5202331542969,512.4509839027288,507.52023315429693,510.3748616513947,46478100
2021-07-09,507.6067810058594,509.4234014070239,498.7833395090297,500.859462025221,66968800
2021-07-12,513.0564575195312,517.7277060618379,512.3644343868142,517.2951850041421,40334400
2021-07-13,520.7554321289062,520.841915234317,516.6897230128204,519.0253476367836,38173300
2021-07-14,516.257080078125,517.9006810770268,512.4509267723163,514.0079918882369,35367000
2021-07-15,510.02886962890625,513.8350764999525,509.0773443101381,512.1049920672926,47239500
2021-07-16,510.02886962890625,513.2295363889242,507.0012218717516,508.4718041991098,40327200
2021-07-19,501.6379699707031,504.40606264579253,499.5618476664026,502.67597832486996,48558200
2021-07-20,491.69000244140625,494.28512901418355,488.22983367770314,493.93909101861914,65947300
2021-07-21,493.9390869140625,501.63798346851945,493.93908691406256,498.2642978327496,45444800
2021-07-26,501.7244567871094,504.31958328773237,499.99437245336077,501.89747578008104,38760800
2021-07-27,509.42333984375,510.893869250519,504.5790721573913,505.18461221793393,38257000
2021-07-28,507.86627197265625,509.4233902246136,505.01164317404715,505.0981790758157,31474900
2021-07-29,505.79022216796875,509.68291235479563,504.319639760014,508.8178700910563,32641300
2021-07-30,500.4269104003906,506.6552247713669,500.4269104003906,505.35766147732954,39134500
2021-08-02,508.38531494140625,509.1638212478853,501.72447939671474,504.3196060142839,36384700
2021-08-03,501.8973693847656,505.18451836246106,498.9562055216855,504.3194763789637,42297800
2021-08-04,501.0323791503906,503.97349051927074,500.85936017622635,503.0219653583344,29908700
2021-08-05,501.6379699707031,503.45453738847846,500.42688982686394,502.5894952280172,22368300
2021-08-06,505.3576354980469,506.04965865969433,501.5514289120116,501.89746689182675,31179600
2021-08-10,513.0564575195312,518.5927481772294,511.1534071040544,512.1049323117928,50700900
2021-08-11,529.9248657226562,532.6930115057179,521.4474621603962,521.4474621603962,82981400
2021-08-12,531.222412109375,538.575271061407,530.0978677704264,538.4023048538669,46213500
2021-08-13,528.1082763671875,534.5960930301751,527.8487742602655,533.8175339114217,32363500
2021-08-16,519.71728515625,523.8694766929191,517.5546798977786,523.3504725500779,36919800
2021-08-17,517.9871826171875,523.5234730021292,517.3816426066504,521.7933888565822,27048400
