Price,終値,高値,安値,始値,出来高
Ticker,8308.T,8308.T,8308.T,8308.T,8308.T
Date,,,,,
2021-05-18,424.85357666015625,427.0603790050324,421.67580283433875,422.117163303314,15264700
2021-05-19,420.9696350097656,426.5307934133898,417.7918340560528,418.4980270116038,13106200
2021-05-20,418.5862731933594,421.7640469709078,415.23191751699574,416.02636096138286,9963100
2021-05-21,416.6443176269531,417.7918441670481,411.4362690443177,413.1134335792671,10263700
2021-05-24,425.0301208496094,427.3252006178066,420.17515581394406,420.17515581394406,12484600
2021-05-25,423.52947998046875,424.4122008865877,421.23442717536284,422.29367609960303,6571000
2021-05-26,414.1726379394531,419.38068562137727,413.6430000361975,416.46769062272284,12152600
2021-05-27,409.5824890136719,414.8788143026418,407.19913185823407,410.4652098951669,18020100
2021-05-28,418.32147216796875,419.64555365421796,412.8486181879094,413.20170119654114,13408400
2021-05-31,412.4072570800781,417.26222252244906,410.90662062248805,416.9973900624884,7057500
2021-06-01,413.819580078125,414.52577301742923,409.7590851657767,413.64305204717857,6881200
2021-06-02,418.2331848144531,420.5282647241755,414.7905784191226,416.82085281324504,8936900
2021-06-03,417.96844482421875,419.64560954246394,414.87892094484226,416.2912801059736,8283400
2021-06-04,416.7325744628906,420.0869033665513,414.9671325265416,419.2924598828955,8049700
2021-06-07,413.9961242675781,415.4084831709042,410.4652404785156,414.87884521484375,8921100
2021-06-08,408.1701354980469,412.58373996264186,407.2874146051278,412.05410203918973,12671400
2021-06-09,404.28619384765625,408.1701606279239,402.6973069179803,405.69855275098234,12551700
2021-06-10,399.51953125,401.81461124495286,395.81209226288337,400.7553352662032,11970600
2021-06-11,400.4022521972656,403.8448587199639,397.3127286879326,399.51953119459904,15983600
2021-06-14,393.9583435058594,400.4904999920911,393.0756225686394,399.78430707921206,8272900
2021-06-15,395.54730224609375,396.69482881930884,393.0756671782722,393.6053051884131,10233400
2021-06-16,395.81207275390625,398.4602356317493,395.37071227426577,396.5182656844346,5779900
2021-06-17,396.2534484863281,405.5220189155491,396.2534484863281,402.8738559357717,8167100
2021-06-18,386.8083190917969,389.27992689988633,385.7490432091844,389.19164941991784,23072000
2021-06-21,379.04034423828125,380.71750853919104,377.0100969695752,377.80454038174264,10356600
2021-06-22,392.7225341796875,393.6935325849747,388.8385674970434,388.92684497725224,11006000
2021-06-23,387.4261779785156,391.48669930033464,386.8965400776692,389.89781253629803,6168700
2021-06-24,387.5145263671875,389.9861344387734,384.95464080622196,386.54352786102606,6188000
2021-06-25,387.6027526855469,390.3391928640091,384.86631250708473,389.27991700831274,9281400
2021-06-28,389.63299560546875,389.98607857390135,386.45519501256774,387.7792763480678,7896200
2021-06-29,382.2181701660156,383.6305290693417,381.1588942538947,383.10089111328125,9686300
2021-06-30,377.098388671875,381.8650762632025,377.098388671875,381.1588833624659,13089700
2021-07-01,379.3934631347656,383.1009019939808,378.51074216242927,380.09965607573844,8785500
2021-07-02,382.3064270019531,383.6305083513445,380.0113472753074,381.2471511470385,6586800
2021-07-05,380.09967041015625,380.6293084012332,377.3632299050149,377.6280354312998,4518100
2021-07-06,382.7477722167969,384.7780194296497,380.36441510735847,380.54097005565126,6539600
2021-07-07,373.12615966796875,376.3922110489923,371.8020782311605,375.6860450580969,14841800
2021-07-08,367.829833984375,373.3026877610259,367.74155650087135,371.44896836147245,12139100
2021-07-09,366.77056884765625,368.09465032364056,360.3267164399352,361.03288245172416,13791200
2021-07-12,371.4490051269531,374.3620007398628,370.74283906604023,373.3910022022262,9021700
2021-07-13,377.3631896972656,377.8045501530519,372.86130766054475,374.2736665067617,10802900
2021-07-14,375.3329162597656,378.6872447149398,372.9495591889559,373.30264214131597,9900100
2021-07-15,371.0075988769531,375.0681205730073,369.7717949534162,372.50823524457263,9929500
2021-07-16,372.3316650390625,375.4211881906761,371.18413864386474,371.7137765718422,7711600
2021-07-19,368.18292236328125,369.8600868203501,365.7995649663634,368.9773658494185,8701800
2021-07-20,363.32794189453125,364.74030077691384,359.97358618155954,361.1211395590913,10293200
2021-07-21,365.53472900390625,371.44894285343025,365.53472900390625,370.3896939396443,7819900
2021-07-26,363.0631408691406,370.7428244364413,361.56253131428804,369.9483809146361,16451500
2021-07-27,366.593994140625,367.4767150770951,364.3871917994498,365.3581902172679,11009600
2021-07-28,366.32916259765625,368.5359647819795,365.0050812870623,365.0050812870623,8488300
2021-07-29,366.593994140625,369.8600723809664,365.62302266131206,367.21190957155613,7939000
2021-07-30,362.88653564453125,368.09458311140475,362.79825817455,366.3291414657865,8634300
2021-08-02,371.1841735839844,372.4199775732571,364.2989606876746,366.3292081744436,10094500
2021-08-03,369.4187316894531,370.6545356789686,366.06440272669585,368.0946502138637,9027100
2021-08-04,367.0353698730469,371.272446707417,366.9471193265338,369.86008776262696,7357100
2021-08-05,369.4187316894531,369.86009218131625,366.15265327426323,366.3292082464111,3836700
2021-08-06,372.41998291015625,372.86134340825754,368.0946554164651,368.5360159145664,7488300
2021-08-10,375.2446594238281,380.71751283264757,374.0971060924195,376.74526878851077,9165800
2021-08-11,383.10089111328125,386.63177490234375,380.27617330662906,380.7175337802619,9734700
2021-08-12,384.6015319824219,389.72130276084266,383.453978574496,388.3972213245091,8522700
2021-08-13,385.3959655761719,387.77929593736764,385.21941061378476,385.8373260436346,6831000
2021-08-16,379.4817810058594,381.6003061772284,377.6280613789706,380.54105706079844,7925600
2021-08-17,376.303955078125,381.51203057811176,375.86259457395715,377.8045915676987,10270800
2021-08-18,377.0101318359375,378.68729629195354,374.62677444051576,375.15641241044347,6779800
2021-08-19,370.83111572265625,374.71508292594194,370.83111572265625,373.1261958232141,7580700
2021-08-20,370.0366516113281,372.68481459440966,369.24218116559814,370.30145713423354,6225300
2021-08-23,371.2724609375,373.1261804399294,369.94837942698,370.3014624420839,5985500
2021-08-24,372.5082092285156,372.68476417890673,370.0366015540595,371.9785713158455,4616700
2021-08-25,373.0378723144531,375.8625631418035,372.2434288610891,373.3909553005588,5255700
2021-08-26,374.8033447265625,375.0681502530947,372.50826472208985,374.8033447265625,5635400
2021-08-27,374.5384521484375,374.5384521484375,371.62548407008273,373.3909257996318,4995900
2021-08-30,377.1866760253906,378.3342294991457,374.71506797785366,375.68606647456727,8118700
2021-08-31,375.7742919921875,376.745263416105,371.97857601881475,374.2736557104,9197900
2021-09-01,381.3354187011719,381.3354187011719,375.33292751553626,375.50945552775886,7589700
2021-09-02,379.65826416015625,381.7767889306835,377.451461912002,380.80579055379485,5157400
2021-09-03,383.98358154296875,384.6897474692557,379.6582546328291,380.36442055911596,7127400
2021-09-06,385.131103515625,387.5144606320433,384.24838264858164,387.42618315763843,6093400
2021-09-07,388.57373046875,391.57497598281543,386.0138184429122,388.3971755226568,8293900
2021-09-08,391.4867858886719,393.51703352937653,386.01390460028136,386.01390460028136,11093600
2021-09-09,387.6910705566406,390.1626785594425,386.8966001128408,387.3379606089488,8945600
2021-09-10,393.4287414550781,395.0176284028605,388.0441382276955,389.8978576257788,10886900
2021-09-13,400.4022521972656,400.6670577226627,392.9874011625677,394.39973321602855,11017000
2021-09-14,404.90411376953125,404.90411376953125,401.8145904198921,402.1676734150069,9174200
2021-09-15,397.22442626953125,403.1386673916131,396.6947883134708,402.9621124267578,12077000
2021-09-16,397.4892578125,401.99114032611374,394.92937228546697,401.8146122882019,6806000
2021-09-17,395.6355285644531,397.31269293087803,394.04661473954684,396.87133246926595,18433400
2021-09-21,391.8398742675781,393.5170388986757,384.24846774215297,384.24846774215297,9445200
2021-09-22,387.779296875,390.78056961180766,387.2496858635682,388.48548978775096,9078000
2021-09-24,399.1664123535156,399.87257831686316,396.16513966302676,399.6960233567739,12014200
2021-09-27,415.4084777832031,415.9381157323944,406.3164359811845,406.9343514116585,20885600
2021-09-28,416.2029113769531,419.998600535636,414.43746954714635,418.6745191632809,17850600
2021-09-29,411.2373962402344,416.47377797065286,408.709493519082,414.3972884177115,22378000
2021-09-30,405.1883850097656,416.02229934213443,404.8272600424338,410.78591843565044,12109300
2021-10-01,393.7225646972656,402.66053977834343,391.1043738727986,399.86177266857266,13413400
2021-10-04,395.5281677246094,400.3131356121022,393.90306401695705,398.4171950625425,7970100
2021-10-05,398.3269958496094,402.1188499808332,394.8059510499445,397.243593210932,9815100
2021-10-06,410.4248352050781,411.5082102172438,401.3062842043072,403.20222491568677,11064900
2021-10-07,409.9734191894531,411.59849547235115,404.1953365088394,407.5357772130345,11934400
2021-10-08,408.2580871582031,416.7446493516613,408.0775108670785,416.20294803036103,10844900
2021-10-11,414.8487243652344,415.30013755823245,409.34147790024286,410.15401613722446,8778000
2021-10-12,411.5985107421875,414.12644095078855,410.24427127217456,412.1402120406072,6142800
2021-10-13,405.9107360839844,410.5151560203894,405.9107360839844,410.4248678741709,6408400
2021-10-14,394.8059387207031,400.7645979432012,392.7294492055031,400.7645979432012,16085400
2021-10-15,398.41729736328125,399.0492868927655,394.0837414676293,397.24363401089784,8402000
2021-10-18,400.40350341796875,403.83423267445175,398.7784269390189,401.75774300111857,6120700
2021-10-19,395.5281677246094,400.0422987701948,395.07675462005085,398.5977713251936,7371400
2021-10-20,399.7715148925781,407.4455392156675,397.33390016825354,397.33390016825354,9621900
2021-10-21,399.5909423828125,404.28562280533373,399.5909423828125,403.3827964680712,6110000
2021-10-22,397.51446533203125,400.67435783086165,396.0699650885125,399.50069449498363,6830000
2021-10-25,396.5213623046875,402.6605707481795,396.43107415509127,399.3201020776449,5686600
2021-10-26,395.9796142578125,399.9520444028668,394.986499833531,397.96581555430384,7656900
2021-10-27,394.08367919921875,396.4310330851612,388.5764332692964,395.97961993602115,8551300
2021-10-28,391.9169006347656,396.3407439750983,386.770779726333,390.1112480426239,17787200
2021-10-29,386.40966796875,391.10437589013407,385.41655349860264,391.10437589013407,10937600
2021-11-01,394.5351257324219,394.5351257324219,389.3890043759518,391.73635846051843,6891000
2021-11-02,392.1877746582031,395.8893683331929,391.4655245737501,394.08371556998566,8275200
2021-11-04,400.3131408691406,401.12567895760264,394.7156348303481,396.88241225027,10415300
2021-11-05,395.1671142578125,397.33389204136324,392.81976017893487,396.34077752121414,4822000
2021-11-08,394.98651123046875,396.9727401363424,393.2711467492538,395.7087612587469,7187000
2021-11-09,389.65985107421875,399.4103644558202,388.30561157388115,397.6949999324738,12038900
2021-11-10,401.8480224609375,402.4799843881638,396.7019011354168,398.1464288366221,16047800
2021-11-11,404.5564880371094,410.2442829522724,403.83421043462823,406.2718525708829,11750200
2021-11-12,408.61920166015625,408.7094898033923,403.38279242527017,403.9244937326133,10073900
2021-11-15,405.45928955078125,412.04991040146155,405.45928955078125,409.7025565532495,7713900
2021-11-16,405.27874755859375,412.23052155253845,405.0981988178092,408.34835167267136,11241600
2021-11-17,397.87554931640625,404.46617008490773,397.2435599048201,403.6536319500621,14509700
2021-11-18,392.81976318359375,396.52135684951327,387.9445062452954,396.4310687011592,12353400
2021-11-19,385.41656494140625,389.388995387862,381.0830094638316,388.3056202945052,17490100
2021-11-22,386.49993896484375,386.8610639692198,379.45787739518784,381.08298124298767,10109700
2021-11-24,390.1112976074219,395.07684286669877,387.94451973197073,390.92383586670667,11364400
2021-11-25,392.5489196777344,393.9031593190588,388.66677706010154,389.2084784270465,9564900
2021-11-26,386.1388244628906,388.3958902417196,384.3331718398274,388.21531395858426,13260900
2021-11-29,375.57574462890625,377.38139724731445,371.96443939208984,374.9437551916344,18490500
2021-11-30,375.21466064453125,379.0968031777836,371.33249055920345,376.4786121052128,42720600
2021-12-01,379.2773742675781,380.2704888130631,374.85353043995434,375.66606868550565,13934900
2021-12-02,381.2635498046875,382.256664282443,375.3951786340366,375.5757549216552,9807500
2021-12-03,388.21533203125,388.21533203125,381.89554755632264,382.3469607331032,12592200
2021-12-06,388.0347595214844,390.74323860856424,385.1457316931769,388.215335814786,7328000
2021-12-07,396.3407897949219,396.5213660958408,388.3056403413852,389.11817859136977,10860900
2021-12-08,397.3338623046875,401.5771294065572,396.79216101132243,397.0629978819688,9203300
2021-12-09,394.98651123046875,397.0630007258228,393.90310863597904,395.7087612587469,7433000
2021-12-10,394.6253967285156,400.22290347696105,394.5351085845576,397.42416387877495,9966800
