Price,終値,高値,安値,始値,出来高
Ticker,8411.T,8411.T,8411.T,8411.T,8411.T
Date,,,,,
2021-11-09,1312.371337890625,1338.6015644998413,1312.371337890625,1334.7315310656948,5889200
2021-11-10,1310.2213134765625,1323.1214248662234,1310.2213134765625,1316.6713691713928,5348200
2021-11-11,1320.54150390625,1330.001586317822,1315.3814589544836,1324.411537620075,4907600
2021-11-12,1339.8916015625,1339.8916015625,1323.1214563568076,1328.281501035482,7961000
2021-11-15,1321.401611328125,1354.9419060510647,1320.1115999926274,1346.7718342595795,9329400
2021-11-16,1307.2113037109375,1324.8414561623022,1307.2113037109375,1318.3914003874127,8667200
2021-11-17,1301.621337890625,1314.521450258223,1299.9013229082786,1310.6514165479437,7125500
2021-11-18,1277.97119140625,1296.461353327673,1277.97119140625,1294.3113344996004,12668800
2021-11-19,1254.3209228515625,1268.5110464217034,1247.0108591942171,1267.651038932604,15806900
2021-11-22,1255.6109619140625,1258.6209881926236,1241.8508417834973,1246.5808830783792,7647000
2021-11-24,1251.7408447265625,1271.95101982177,1250.4508335502728,1265.9309676657506,8726000
2021-11-25,1258.19091796875,1264.210970207835,1247.44082468467,1249.1608396101226,5162700
2021-11-26,1243.1407470703125,1251.7408214187753,1234.1106690044264,1249.5908028316596,9677900
2021-11-29,1225.5107421875,1228.0907648026316,1214.760647957785,1222.9307195723684,11317000
2021-11-30,1205.7305908203125,1240.560896760557,1205.7305908203125,1236.2608589901563,15645600
2021-12-01,1215.62060546875,1219.490639232181,1201.430481669504,1204.8705116814424,11132900
2021-12-02,1217.340576171875,1222.0706172661494,1207.4504902474832,1211.7505276059144,9848400
2021-12-03,1237.1207275390625,1239.7007499114068,1217.7705597464808,1221.2105895762732,7787100
2021-12-06,1240.1309814453125,1245.2910271378728,1232.390912906472,1237.120954791319,7549900
2021-12-07,1259.0511474609375,1260.3411588825163,1240.990987558834,1242.7110027876056,9383200
2021-12-08,1259.9110107421875,1277.111161059487,1259.0510032263226,1271.0911084484321,9049200
2021-12-09,1257.760986328125,1260.3410088641826,1251.7409337439904,1254.320956280048,5885800
2021-12-10,1244.000732421875,1259.4808659743076,1244.000732421875,1255.1808288764098,9927400
2021-12-13,1250.02099609375,1258.1910679636437,1248.730984745872,1255.1810414852619,5765100
2021-12-14,1258.19091796875,1258.6209217001133,1247.44082468467,1247.870828416033,6359800
2021-12-15,1263.3509521484375,1268.9410006092712,1260.3409260541423,1263.780955876194,6002400
2021-12-16,1271.091064453125,1271.5210681961742,1255.1809259603085,1255.1809259603085,7929700
2021-12-17,1267.2210693359375,1279.2611745077754,1266.3610618236635,1272.8111181657193,10244300
2021-12-20,1240.1309814453125,1252.6010918689997,1238.410966214459,1250.8810766381464,7922000
2021-12-21,1245.7208251953125,1253.0308887190681,1242.7107990384718,1247.010836405387,6065800
2021-12-22,1246.580810546875,1252.6008627537244,1243.1407807143896,1250.0208403793604,5778400
2021-12-23,1254.7510986328125,1254.7510986328125,1248.7310453837174,1250.0210567942377,6506800
2021-12-24,1252.60107421875,1257.3311160369465,1250.451055210479,1254.751093227021,4157100
2021-12-27,1245.7208251953125,1253.0308887190681,1244.4308139852378,1250.4508662989192,5827600
2021-12-28,1259.0511474609375,1259.0511474609375,1249.1610598954999,1249.1610598954999,7026900
2021-12-29,1259.9110107421875,1269.3710934167023,1258.1909957104574,1264.2110483215124,4658000
2021-12-30,1258.19091796875,1263.7809664764718,1255.1808918492077,1259.910932894203,3784800
2022-01-04,1285.7113037109375,1289.5813377354855,1267.2211411492083,1269.371160051735,9065100
2022-01-05,1309.7913818359375,1313.6614154657875,1300.3312996296372,1303.3413257861873,9329100
2022-01-06,1310.6514892578125,1325.2716174188247,1303.7714289467478,1320.1115721855263,7932500
2022-01-07,1324.841552734375,1333.8716314774526,1316.2414777409679,1319.6815077383308,12054300
2022-01-11,1365.2620849609375,1365.2620849609375,1328.71176142655,1357.0920126414862,16772800
2022-01-12,1366.552001953125,1369.9920321657194,1350.641862219876,1356.231911315342,11423200
2022-01-13,1376.4420166015625,1379.0220391256516,1360.5318777030127,1366.5519302592206,10091300
2022-01-14,1374.7220458984375,1380.7420986486966,1363.9719517015465,1374.2920421305619,10686300
2022-01-17,1377.3018798828125,1386.3319577715226,1370.8518242480193,1374.291853919909,9100100
2022-01-18,1365.69189453125,1397.9421754159616,1354.5117971578834,1382.0320368461705,14405700
2022-01-19,1345.911865234375,1367.84205856567,1338.60180079061,1346.3418690251847,11920700
2022-01-20,1346.3416748046875,1357.0917680241437,1335.161577856453,1336.4515890427879,9777200
2022-01-21,1335.16162109375,1342.9016884624093,1318.3914751283212,1341.6116772342993,9965500
2022-01-24,1363.541748046875,1366.5517739807533,1337.3115220516497,1339.0315368710087,8496400
2022-01-25,1329.1417236328125,1357.5219739594918,1322.6916667403855,1356.2319625810064,13112600
2022-01-26,1339.0316162109375,1349.781709468893,1336.4515938290283,1341.1816348625287,8575200
2022-01-27,1329.571533203125,1360.531801764129,1323.1214772529156,1354.08174581392,11703100
2022-01-28,1351.07177734375,1352.7917923371858,1337.3116573962643,1339.0316723897001,8131300
2022-01-31,1333.01171875,1337.7417603326612,1326.131658266129,1333.01171875,9051600
2022-02-01,1341.611572265625,1345.051601938101,1324.4114239032451,1326.9914461576022,8466200
2022-02-02,1367.4119873046875,1368.2719948438728,1354.0818704473147,1356.231889295278,9864800
2022-02-03,1346.3416748046875,1354.5117456514743,1333.4415629413402,1341.6116337881267,10013200
2022-02-04,1356.2318115234375,1362.2518639525206,1351.0717665842235,1360.1018452278481,7430800
2022-02-07,1391.9222412109375,1391.9222412109375,1357.9519424603461,1362.2519802768768,12374000
2022-02-08,1409.5523681640625,1409.9823719371448,1391.0622059215198,1391.9222134676845,10788200
2022-02-09,1407.4024658203125,1428.9026562544755,1400.5224048813802,1419.0125686547606,12869800
2022-02-10,1417.7222900390625,1417.7222900390625,1398.3721222951262,1409.5522192138449,8856600
2022-02-14,1406.97216796875,1416.4322497827206,1400.5221121864972,1412.5622163133692,9166700
2022-02-15,1380.31201171875,1407.8322512047312,1376.8719817830022,1400.5221875912675,9595000
2022-02-16,1392.3521728515625,1402.242259317154,1387.1921277390798,1400.52224427966,8254500
2022-02-17,1385.0419921875,1399.6621187737699,1382.0319661256208,1395.362081542514,8469000
2022-02-18,1370.4219970703125,1376.0120460072167,1359.2418991965037,1373.002019656576,9897100
2022-02-21,1369.1319580078125,1377.3020293652712,1363.9719129399439,1366.981939229534,6946200
2022-02-22,1351.931884765625,1357.091930127326,1341.6117940422232,1355.3719150067589,8940000
2022-02-24,1346.7716064453125,1366.5517769103458,1338.1715323300807,1359.6717176181603,12661900
2022-02-25,1325.2716064453125,1333.011674231171,1320.9715687865023,1330.0016478700036,10555300
